OrderID,SupplierID,SupplierName,CustomerID,CustomerName,QuantityOrdered,OrderDate,ShipDate,OrderStatus,UnitPrice,TotalCost,InventoryLevel,WarehouseLocation
ORD0622,S784,Norris-Pitts,C956,Scott Monroe,3,2025-02-19,2025-01-03,Delivered,667,2001,96,SF Warehouse
ORD0623,S006,"Hill, Stevenson and Thompson",C371,Amber Jennings,6,2025-02-06,2025-02-22,Shipped,707,4242,181,NY Warehouse
ORD0624,S685,Sparks Group,C1189,Mark Taylor,9,2025-01-12,2025-03-05,Delivered,919,8271,141,SF Warehouse
ORD0625,S223,Hart Inc,C833,Steven Young,10,2025-01-19,2025-01-22,Shipped,34,340,14,LA Warehouse
ORD0626,S056,Rosales-Ruiz,C1115,Travis Harding,8,2025-01-08,2025-01-23,Delivered,963,7704,8,SF Warehouse
ORD0627,S408,Williamson Group,C286,Emma Ellis,2,2025-02-08,2025-01-23,Shipped,932,1864,174,SF Warehouse
ORD0628,S876,Fisher Group,C105,Brittany Jackson,4,2025-02-08,2025-01-02,Shipped,866,3464,150,NY Warehouse
ORD0629,S750,Montgomery LLC,C198,Amy Adams,8,2025-01-30,2025-01-22,Delivered,49,392,68,SF Warehouse
ORD0630,S1124,Mills-Stewart,C059,Robert Good,2,2025-01-12,2025-02-04,Pending,197,394,120,SF Warehouse
ORD0631,S524,Bradshaw and Sons,C1088,Kerri Matthews,4,2025-01-28,2025-03-02,Pending,518,2072,40,SF Warehouse
ORD0632,S184,"Lewis, Peters and Owens",C108,Patrick Pratt,10,2025-02-28,2025-01-13,Pending,297,2970,146,SF Warehouse
ORD0633,S862,Stark-Bryan,C155,Sydney Ortiz,7,2025-02-26,2025-01-31,Delivered,622,4354,187,LA Warehouse
ORD0634,S339,Espinoza Ltd,C858,Allison Madden,2,2025-02-02,2025-02-07,Delivered,707,1414,174,NY Warehouse
ORD0635,S011,"Aguirre, Alvarez and Campbell",C630,Samantha Montes,7,2025-01-23,2025-01-27,Delivered,777,5439,50,LA Warehouse
ORD0636,S1043,Hernandez and Sons,C438,Jasmine Campbell,1,2025-01-12,2025-02-05,Delivered,815,815,172,LA Warehouse
ORD0637,S937,Bond-Rodriguez,C1001,Abigail Powell,1,2025-01-22,2025-02-05,Delivered,265,265,61,NY Warehouse
ORD0638,S384,Vasquez-Beasley,C1058,Jennifer Holt,8,2025-02-10,2025-01-22,Delivered,951,7608,65,NY Warehouse
ORD0639,S080,Armstrong and Sons,C080,Ronald Rodriguez,8,2025-01-06,2025-02-26,Shipped,674,5392,35,LA Warehouse
ORD0640,S744,"Hodge, Cox and Williams",C266,Monica Gregory,4,2025-02-22,2025-01-08,Pending,177,708,42,LA Warehouse
ORD0641,S962,Hughes-White,C194,Chloe Wilson,6,2025-01-19,2025-02-04,Delivered,115,690,128,NY Warehouse
ORD0642,S1053,Adams and Sons,C413,Shelly Rhodes,2,2025-02-05,2025-01-06,Shipped,727,1454,51,SF Warehouse
ORD0643,S223,Hart Inc,C776,James Bates,7,2025-01-02,2025-01-31,Pending,143,1001,137,NY Warehouse
ORD0644,S1134,Carter-Pearson,C733,Rebecca Jenkins,10,2025-01-12,2025-01-07,Delivered,817,8170,166,SF Warehouse
ORD0645,S1095,"White, Williams and Mcgrath",C697,Cory Dunn,5,2025-01-27,2025-02-05,Delivered,577,2885,186,SF Warehouse
ORD0646,S643,Johnson-Russell,C1050,Steven Washington,1,2025-01-05,2025-02-17,Delivered,393,393,115,NY Warehouse
ORD0647,S120,Brown-Johnson,C949,Tony Neal,2,2025-02-13,2025-02-13,Delivered,871,1742,190,LA Warehouse
ORD0648,S1085,"Watts, Gordon and Johnson",C1155,Mrs. Kathleen Floyd DDS,4,2025-01-27,2025-01-23,Pending,209,836,174,SF Warehouse
ORD0649,S162,Harris LLC,C1099,David Henderson,9,2025-02-24,2025-01-31,Delivered,247,2223,25,SF Warehouse
ORD0650,S1163,Robertson-Griffin,C1060,Monica Butler,10,2025-01-30,2025-01-03,Delivered,450,4500,86,NY Warehouse
ORD0651,S694,Miller and Sons,C947,Carrie Jones,1,2025-02-05,2025-01-21,Delivered,318,318,154,LA Warehouse
ORD0652,S257,Kent-Lee,C758,Amanda Holder,1,2025-01-21,2025-01-14,Pending,592,592,147,LA Warehouse
ORD0653,S332,Diaz Group,C258,Thomas Lopez,10,2025-01-04,2025-02-21,Pending,516,5160,97,NY Warehouse
ORD0654,S371,"Williamson, Barber and Jones",C530,Cindy Davenport,7,2025-01-18,2025-01-18,Shipped,410,2870,27,NY Warehouse
ORD0655,S895,Hill LLC,C225,Tyler Meyer,3,2025-02-10,2025-02-19,Shipped,106,318,13,NY Warehouse
ORD0656,S1122,Johnson Group,C1162,Kathryn Olson,6,2025-02-04,2025-01-02,Shipped,353,2118,78,SF Warehouse
ORD0657,S1168,Benson-Short,C219,Suzanne Zhang,4,2025-01-24,2025-02-03,Shipped,455,1820,25,NY Warehouse
ORD0658,S791,Walker-Crawford,C994,Laura Cox,6,2025-02-12,2025-02-03,Pending,710,4260,176,SF Warehouse
ORD0659,S622,Stein PLC,C512,David Lee,8,2025-02-24,2025-01-14,Shipped,761,6088,3,LA Warehouse
ORD0660,S795,"Phillips, Bowen and Cohen",C445,Alan Bruce,3,2025-01-24,2025-01-29,Shipped,969,2907,146,NY Warehouse
ORD0661,S368,"Liu, Hobbs and Contreras",C200,Kevin Smith,10,2025-01-08,2025-02-16,Pending,730,7300,12,NY Warehouse
ORD0662,S1077,Tate PLC,C793,David Page,5,2025-01-27,2025-01-27,Shipped,823,4115,98,LA Warehouse
ORD0663,S887,Stephenson and Sons,C333,Scott Washington,10,2025-01-22,2025-02-27,Pending,365,3650,189,NY Warehouse
ORD0664,S999,Farrell-Jordan,C367,Daniel Frey,7,2025-02-19,2025-03-02,Shipped,634,4438,63,LA Warehouse
ORD0665,S137,Riddle-Vincent,C685,Ashley Wilson,10,2025-03-03,2025-01-02,Delivered,991,9910,68,SF Warehouse
ORD0666,S174,Byrd-Nelson,C1094,Robert Hernandez,10,2025-01-01,2025-01-05,Shipped,462,4620,99,NY Warehouse
ORD0667,S294,Garcia-Mullen,C225,Tyler Meyer,5,2025-02-27,2025-01-29,Delivered,157,785,85,SF Warehouse
ORD0668,S1067,Wu-Arnold,C917,Kelly Jensen,2,2025-02-02,2025-03-01,Pending,806,1612,93,NY Warehouse
ORD0669,S478,Schmidt-Rodriguez,C207,Mary Atkins,8,2025-02-04,2025-02-04,Shipped,274,2192,38,SF Warehouse
ORD0670,S697,Evans-Harper,C983,David Thomas,1,2025-01-20,2025-02-13,Shipped,671,671,69,SF Warehouse
ORD0671,S886,Andrews LLC,C247,Jennifer Burns,6,2025-03-03,2025-01-15,Delivered,938,5628,153,LA Warehouse
ORD0672,S991,Johnson Inc,C193,Debbie Conway,9,2025-02-09,2025-01-26,Delivered,632,5688,145,SF Warehouse
ORD0673,S008,Parks Group,C097,Justin Turner,4,2025-02-03,2025-01-18,Shipped,85,340,8,SF Warehouse
ORD0674,S440,"Kelley, Harrison and Reid",C638,Alex Johnson,4,2025-03-03,2025-02-19,Shipped,765,3060,91,NY Warehouse
ORD0675,S188,Dunlap-Moore,C784,John Orr,3,2025-02-11,2025-01-21,Shipped,664,1992,158,LA Warehouse
ORD0676,S254,Bush-Johnson,C771,David Moore,9,2025-02-21,2025-01-22,Pending,105,945,111,SF Warehouse
ORD0677,S497,"Smith, Perez and Taylor",C1007,Brandon Johnson,3,2025-01-04,2025-02-24,Delivered,796,2388,123,SF Warehouse
ORD0678,S263,Williams-Neal,C145,Robin Collins,4,2025-02-24,2025-01-09,Shipped,523,2092,90,NY Warehouse
ORD0679,S837,Casey-Gonzales,C1125,Katrina Shannon,5,2025-02-16,2025-02-05,Pending,515,2575,49,SF Warehouse
ORD0680,S878,Lopez-Hamilton,C795,Lauren Taylor,7,2025-03-03,2025-01-09,Pending,848,5936,192,SF Warehouse
ORD0681,S934,"Glover, Bentley and Phillips",C1037,Kimberly Gonzalez,7,2025-01-18,2025-03-05,Pending,804,5628,157,SF Warehouse
ORD0682,S1018,"Webb, Solis and Mendoza",C652,Dalton Maynard,10,2025-01-29,2025-02-07,Delivered,790,7900,62,SF Warehouse
ORD0683,S848,Hill-Johnson,C083,Kimberly Ball,7,2025-01-28,2025-02-01,Delivered,879,6153,44,NY Warehouse
ORD0684,S359,"Turner, Parks and Evans",C997,Jessica Todd,10,2025-01-02,2025-01-11,Delivered,508,5080,180,LA Warehouse
ORD0685,S908,Obrien and Sons,C954,Mark Koch,9,2025-02-08,2025-01-18,Shipped,731,6579,82,SF Warehouse
ORD0686,S1088,Moore-Santana,C572,Sally Pope DDS,3,2025-02-09,2025-02-16,Shipped,794,2382,79,NY Warehouse
ORD0687,S627,Maxwell-Carrillo,C1090,Zachary Ward,6,2025-01-22,2025-02-23,Shipped,250,1500,63,LA Warehouse
ORD0688,S1152,Singleton and Sons,C356,Brian Payne,2,2025-02-26,2025-01-11,Shipped,896,1792,69,SF Warehouse
ORD0689,S241,Cox-Wilson,C230,Mrs. Jessica Barker,3,2025-03-04,2025-01-02,Shipped,29,87,8,LA Warehouse
ORD0690,S767,Moore Ltd,C261,Julie Mckee,10,2025-02-16,2025-01-22,Shipped,384,3840,162,LA Warehouse
ORD0691,S334,Gomez and Sons,C119,Ronald Vega,4,2025-02-07,2025-02-17,Pending,468,1872,106,NY Warehouse
ORD0692,S634,"Lynch, Berry and Rodriguez",C485,David Foster,2,2025-02-22,2025-01-29,Shipped,685,1370,81,LA Warehouse
ORD0693,S468,"Mitchell, Hopkins and Barber",C618,Karen Crawford,2,2025-02-09,2025-01-02,Shipped,508,1016,186,NY Warehouse
ORD0694,S137,Riddle-Vincent,C257,Lauren Lewis,6,2025-02-10,2025-01-12,Pending,652,3912,81,NY Warehouse
ORD0695,S858,Murphy-Cortez,C375,Joseph James,5,2025-01-25,2025-02-14,Shipped,399,1995,101,SF Warehouse
ORD0696,S658,Montgomery-Mendez,C494,Katrina York,5,2025-01-31,2025-01-22,Pending,574,2870,67,NY Warehouse
ORD0697,S079,"Smith, Kennedy and Whitaker",C729,Stephanie Baker,6,2025-01-25,2025-01-24,Shipped,108,648,90,LA Warehouse
ORD0698,S1008,Jones Group,C1124,Christopher Smith,8,2025-01-28,2025-03-01,Shipped,651,5208,98,NY Warehouse
ORD0699,S664,Brown Group,C441,Susan Clark,10,2025-02-05,2025-01-20,Shipped,920,9200,165,SF Warehouse
ORD0700,S248,Keller-Hansen,C1069,Jacqueline Powers,9,2025-02-25,2025-02-12,Pending,898,8082,9,NY Warehouse
ORD0701,S700,Frederick-Watson,C1107,Ann Barker,2,2025-02-17,2025-01-04,Shipped,547,1094,11,SF Warehouse
ORD0702,S1076,"Horton, Cooper and Lopez",C520,Greg Lee,4,2025-03-01,2025-01-03,Delivered,786,3144,12,LA Warehouse
ORD0703,S762,"Taylor, Robertson and Salazar",C273,Kimberly Fernandez,9,2025-02-23,2025-01-06,Delivered,628,5652,55,SF Warehouse
ORD0704,S1174,Alvarez PLC,C644,James Barry,8,2025-02-26,2025-03-04,Delivered,132,1056,49,NY Warehouse
ORD0705,S1043,Hernandez and Sons,C626,Austin Jennings,8,2025-02-15,2025-01-12,Shipped,192,1536,92,SF Warehouse
ORD0706,S851,Mitchell-Williams,C618,Karen Crawford,6,2025-02-18,2025-01-04,Shipped,135,810,12,NY Warehouse
ORD0707,S418,Allen and Sons,C813,Jennifer Johnson,9,2025-01-21,2025-01-04,Delivered,791,7119,63,NY Warehouse
ORD0708,S325,"Chapman, Bowen and Lucas",C755,Yvonne Sims,6,2025-02-04,2025-01-06,Delivered,454,2724,52,LA Warehouse
ORD0709,S974,"Grant, Cooper and Conner",C1165,Sergio Morrison MD,10,2025-02-08,2025-02-24,Delivered,483,4830,92,SF Warehouse
ORD0710,S316,"Velasquez, Hammond and Evans",C092,Nicole Payne,2,2025-01-29,2025-02-26,Shipped,271,542,84,SF Warehouse
ORD0711,S954,"Randall, Smith and Clark",C266,Monica Gregory,2,2025-01-07,2025-02-06,Delivered,319,638,154,SF Warehouse
ORD0712,S356,Phillips-Parker,C412,Megan Johnson,7,2025-02-10,2025-01-13,Shipped,639,4473,160,LA Warehouse
ORD0713,S783,Brown-Patel,C1109,Jessica Shepherd,5,2025-02-20,2025-02-20,Pending,369,1845,192,SF Warehouse
ORD0714,S607,"Holland, Nelson and Powell",C942,Jennifer Walker,7,2025-02-20,2025-01-18,Delivered,100,700,12,LA Warehouse
ORD0715,S780,Marshall LLC,C096,Erica Mays,1,2025-02-13,2025-02-17,Pending,460,460,13,LA Warehouse
ORD0716,S683,Butler LLC,C578,John Turner,8,2025-01-29,2025-02-26,Pending,91,728,64,SF Warehouse
ORD0717,S739,Brown Group,C036,Sharon Jackson,6,2025-03-02,2025-02-25,Delivered,503,3018,32,NY Warehouse
ORD0718,S1031,"Hubbard, Gonzales and Swanson",C539,Angel Hickman,10,2025-01-18,2025-01-08,Shipped,694,6940,109,SF Warehouse
ORD0719,S1181,Miller Group,C069,Cheryl Kent,2,2025-02-11,2025-03-03,Delivered,832,1664,183,LA Warehouse
ORD0720,S011,"Aguirre, Alvarez and Campbell",C854,Joshua Hoover,7,2025-02-26,2025-01-24,Delivered,108,756,6,SF Warehouse
ORD0721,S553,"Booth, Bauer and Johnson",C991,Michael Lopez,7,2025-01-29,2025-01-02,Shipped,782,5474,179,NY Warehouse
ORD0722,S985,Archer-Garcia,C570,David Page,9,2025-02-26,2025-01-28,Shipped,288,2592,189,SF Warehouse
ORD0723,S040,Martin-Lewis,C436,Ann Jenkins,10,2025-01-11,2025-03-01,Delivered,971,9710,82,LA Warehouse
ORD0724,S032,Obrien and Sons,C142,Tammy Carrillo,4,2025-03-02,2025-01-10,Pending,979,3916,83,LA Warehouse
ORD0725,S020,"Rosario, Watts and Maldonado",C276,David Jenkins,5,2025-02-18,2025-02-13,Shipped,406,2030,54,NY Warehouse
ORD0726,S1061,Acosta-Ritter,C758,Amanda Holder,10,2025-02-01,2025-02-24,Pending,291,2910,87,LA Warehouse
ORD0727,S099,Jimenez-Thompson,C977,Mr. Dan Elliott,4,2025-02-17,2025-01-13,Pending,937,3748,67,NY Warehouse
ORD0728,S438,Roy LLC,C075,Juan Larson,6,2025-02-24,2025-02-26,Shipped,740,4440,48,LA Warehouse
ORD0729,S223,Hart Inc,C1164,Ruben Turner,10,2025-02-07,2025-02-22,Shipped,366,3660,27,SF Warehouse
ORD0730,S491,Sanford Ltd,C540,Mary Greene,5,2025-01-17,2025-02-21,Delivered,880,4400,75,LA Warehouse
ORD0731,S948,Wells Ltd,C417,Douglas Patel,7,2025-01-10,2025-03-04,Shipped,762,5334,143,SF Warehouse
ORD0732,S717,Moody LLC,C123,Timothy Bailey,2,2025-02-07,2025-02-18,Shipped,669,1338,128,LA Warehouse
ORD0733,S1116,Thomas and Sons,C294,Kathryn Nash,2,2025-01-01,2025-01-01,Pending,687,1374,95,SF Warehouse
ORD0734,S1176,"Thompson, Williams and Wood",C623,Stephanie Black,10,2025-02-28,2025-01-25,Delivered,76,760,151,SF Warehouse
ORD0735,S454,"Martin, Herrera and Cardenas",C1100,Kelly Kerr,6,2025-01-17,2025-01-19,Delivered,612,3672,61,LA Warehouse
ORD0736,S822,Curry Ltd,C754,Eric Dickerson Jr.,5,2025-02-07,2025-02-08,Shipped,574,2870,81,LA Warehouse
ORD0737,S062,Garcia-Arnold,C739,Cameron Hernandez,5,2025-03-01,2025-02-01,Pending,305,1525,88,LA Warehouse
ORD0738,S1101,"Adams, Wilson and Perkins",C439,Angela Daniels,4,2025-03-05,2025-02-17,Pending,338,1352,155,NY Warehouse
ORD0739,S502,Newman and Sons,C272,Jason Chavez,7,2025-01-23,2025-01-14,Delivered,917,6419,51,NY Warehouse
ORD0740,S136,"Johnson, Sanchez and Lindsey",C1003,Andrew Adams,1,2025-02-07,2025-01-11,Pending,964,964,183,SF Warehouse
ORD0741,S705,Gonzales Inc,C983,David Thomas,9,2025-01-13,2025-01-30,Delivered,867,7803,181,LA Warehouse
ORD0742,S743,"Matthews, Baker and Guerrero",C139,Johnny Best,10,2025-01-16,2025-03-01,Shipped,595,5950,91,SF Warehouse
ORD0743,S040,Martin-Lewis,C437,John Martinez DVM,6,2025-01-14,2025-03-02,Pending,597,3582,189,SF Warehouse
ORD0744,S526,"Moore, Carter and Everett",C018,Keith Reynolds,4,2025-01-25,2025-02-02,Delivered,47,188,147,NY Warehouse
ORD0745,S990,Martinez-Hamilton,C754,Eric Dickerson Jr.,3,2025-01-05,2025-01-12,Shipped,481,1443,4,NY Warehouse
ORD0746,S1015,"Hicks, Bernard and Miller",C363,Benjamin Campbell,1,2025-02-04,2025-01-09,Delivered,118,118,29,NY Warehouse
ORD0747,S018,"Lester, Wright and Williams",C264,Jessica Russell,2,2025-03-01,2025-02-11,Pending,963,1926,98,SF Warehouse
ORD0748,S976,Garcia Inc,C680,Dawn Jensen,1,2025-02-23,2025-01-10,Shipped,333,333,17,LA Warehouse
ORD0749,S386,Williams-Reid,C632,Andrew Johnson,1,2025-01-16,2025-02-28,Shipped,184,184,118,LA Warehouse
ORD0750,S646,Davis-Pugh,C430,Bruce Hogan,7,2025-02-18,2025-02-27,Pending,599,4193,74,SF Warehouse
ORD0751,S743,"Matthews, Baker and Guerrero",C423,Melinda Olson,1,2025-01-28,2025-01-24,Delivered,221,221,27,LA Warehouse
ORD0752,S966,"Ruiz, Blevins and Collins",C042,Angelica Hood,4,2025-02-12,2025-01-20,Shipped,870,3480,1,NY Warehouse
ORD0753,S437,"Andrade, Chavez and Brown",C272,Jason Chavez,8,2025-01-01,2025-01-07,Shipped,494,3952,101,LA Warehouse
ORD0754,S300,Zavala LLC,C1046,Kayla Carter,9,2025-02-25,2025-01-31,Pending,544,4896,154,NY Warehouse
ORD0755,S366,"White, Edwards and Moreno",C631,Cassie Wilson,6,2025-01-12,2025-02-06,Delivered,430,2580,188,SF Warehouse
ORD0756,S002,Faulkner Group,C1174,Zachary Mcclain,3,2025-03-03,2025-01-20,Shipped,678,2034,97,NY Warehouse
ORD0757,S1188,Mills Ltd,C821,Crystal Williams,1,2025-02-05,2025-02-18,Delivered,352,352,70,LA Warehouse
ORD0758,S941,Davis-Fisher,C620,Loretta Schultz,7,2025-02-17,2025-03-04,Shipped,876,6132,98,NY Warehouse
ORD0759,S243,Harper-Mclaughlin,C810,Alex May,1,2025-02-08,2025-02-17,Shipped,862,862,93,NY Warehouse
ORD0760,S327,"Hammond, Ward and Smith",C302,Christine Nguyen,5,2025-02-23,2025-01-20,Shipped,798,3990,67,LA Warehouse
ORD0761,S282,Wilson Group,C724,Michelle Schwartz,9,2025-02-28,2025-01-21,Delivered,111,999,113,NY Warehouse
ORD0762,S664,Brown Group,C528,Daniel Murphy,3,2025-01-17,2025-01-18,Delivered,154,462,182,LA Warehouse
ORD0763,S911,Pugh-Peterson,C623,Stephanie Black,9,2025-01-02,2025-02-05,Delivered,240,2160,83,SF Warehouse
ORD0764,S007,Johnson LLC,C445,Alan Bruce,7,2025-02-08,2025-01-17,Shipped,232,1624,53,LA Warehouse
ORD0765,S1051,"Smith, Gamble and Powell",C734,Ashley Wallace MD,6,2025-02-26,2025-02-27,Pending,800,4800,68,NY Warehouse
ORD0766,S237,Boone-Mcdonald,C163,Adam Mccarthy,6,2025-01-10,2025-03-05,Shipped,664,3984,162,LA Warehouse
ORD0767,S654,"Ross, Heath and Gardner",C686,Chelsey Thomas,10,2025-02-19,2025-02-12,Pending,66,660,129,SF Warehouse
ORD0768,S450,Blankenship-James,C727,Mark Jenkins,4,2025-01-06,2025-01-09,Pending,396,1584,44,SF Warehouse
ORD0769,S157,Jones and Sons,C1166,Allen Wade,3,2025-01-18,2025-01-10,Shipped,394,1182,176,LA Warehouse
ORD0770,S667,"Stephenson, Smith and Daniels",C1089,Vanessa Ward,9,2025-02-14,2025-02-07,Delivered,245,2205,148,NY Warehouse
ORD0771,S159,Bates PLC,C605,Jackson Stevens,6,2025-02-18,2025-01-12,Delivered,332,1992,6,LA Warehouse
ORD0772,S175,"Fischer, Wagner and Jimenez",C586,Ryan Jones,8,2025-01-24,2025-03-03,Delivered,474,3792,151,SF Warehouse
ORD0773,S750,Montgomery LLC,C964,Todd Brown,7,2025-02-28,2025-02-20,Shipped,592,4144,149,LA Warehouse
ORD0774,S105,Sanchez-Rollins,C771,David Moore,4,2025-01-07,2025-01-05,Shipped,577,2308,177,SF Warehouse
ORD0775,S809,"Boyd, Walsh and Buck",C751,Melissa Lane,1,2025-01-28,2025-01-22,Shipped,837,837,196,SF Warehouse
ORD0776,S583,"Wilson, Booth and Castro",C594,Sarah Nixon,5,2025-02-28,2025-01-27,Delivered,594,2970,39,SF Warehouse
ORD0777,S610,Kramer Ltd,C979,Melanie Smith,5,2025-01-15,2025-01-30,Pending,33,165,57,LA Warehouse
ORD0778,S255,"Paul, Anderson and Rodgers",C090,Ashley Hall,10,2025-01-27,2025-02-14,Delivered,76,760,26,NY Warehouse
ORD0779,S554,Romero-Reyes,C948,Christopher Thompson,4,2025-01-14,2025-02-03,Shipped,331,1324,98,SF Warehouse
ORD0780,S359,"Turner, Parks and Evans",C468,Richard Phillips,9,2025-02-22,2025-02-02,Shipped,297,2673,118,SF Warehouse
ORD0781,S586,Jordan PLC,C884,Mason Gonzalez,4,2025-02-22,2025-02-22,Shipped,991,3964,96,LA Warehouse
ORD0782,S307,"Ryan, Martin and Sloan",C600,Xavier Bailey,1,2025-01-27,2025-03-03,Pending,230,230,87,NY Warehouse
ORD0783,S1195,Williams Ltd,C741,Rebecca Ellis,9,2025-02-20,2025-02-09,Delivered,811,7299,87,SF Warehouse
ORD0784,S345,Lee-Vance,C003,Sandra Johnson,1,2025-02-25,2025-02-13,Delivered,491,491,93,SF Warehouse
ORD0785,S586,Jordan PLC,C030,James Silva,8,2025-01-30,2025-02-08,Shipped,130,1040,58,LA Warehouse
ORD0786,S881,Crawford-Shields,C378,Amy Gordon,9,2025-02-11,2025-02-03,Pending,562,5058,85,LA Warehouse
ORD0787,S115,"Hunter, King and Quinn",C995,Mr. Christopher Hall,10,2025-01-30,2025-02-24,Delivered,499,4990,160,LA Warehouse
ORD0788,S549,"Beard, Garrison and Randall",C213,John Robbins,7,2025-02-01,2025-01-24,Delivered,863,6041,92,SF Warehouse
ORD0789,S895,Hill LLC,C283,Richard Riddle,10,2025-01-16,2025-02-04,Shipped,535,5350,45,LA Warehouse
ORD0790,S1063,Sandoval-Cantrell,C406,Elijah Mcclure,7,2025-01-22,2025-02-18,Shipped,492,3444,146,LA Warehouse
ORD0791,S623,"Silva, Chang and Moore",C493,Nicolas Rivera,8,2025-01-02,2025-01-31,Delivered,985,7880,185,LA Warehouse
ORD0792,S076,Williams and Sons,C788,Nathaniel Smith,10,2025-01-23,2025-03-05,Shipped,923,9230,126,NY Warehouse
ORD0793,S790,"Lowe, Page and Newton",C134,Dustin Cochran,8,2025-01-21,2025-01-01,Pending,919,7352,111,LA Warehouse
ORD0794,S366,"White, Edwards and Moreno",C047,Lawrence Stephens,5,2025-02-28,2025-02-24,Shipped,496,2480,159,LA Warehouse
ORD0795,S486,White Inc,C072,Larry Nichols,5,2025-01-02,2025-02-11,Delivered,495,2475,158,NY Warehouse
ORD0796,S095,Travis Group,C1012,Kimberly Scott,7,2025-02-14,2025-02-20,Pending,430,3010,81,SF Warehouse
ORD0797,S162,Harris LLC,C649,Marvin Lee,2,2025-01-18,2025-02-23,Pending,413,826,46,SF Warehouse
ORD0798,S105,Sanchez-Rollins,C1106,Ian Dickerson,7,2025-02-02,2025-02-03,Shipped,331,2317,144,NY Warehouse
ORD0799,S1092,Foster-Cherry,C301,Shane Roberts,2,2025-01-10,2025-01-23,Delivered,618,1236,169,LA Warehouse
ORD0800,S162,Harris LLC,C611,Kaitlyn Robinson,1,2025-02-01,2025-02-27,Shipped,573,573,194,NY Warehouse
ORD0801,S503,"Yang, Hunt and Morgan",C841,Patricia Parker,4,2025-01-18,2025-01-10,Pending,64,256,82,NY Warehouse
ORD0802,S866,"Suarez, Spencer and Morris",C105,Brittany Jackson,2,2025-01-10,2025-01-20,Delivered,652,1304,86,SF Warehouse
ORD0803,S1070,Wood Inc,C493,Nicolas Rivera,8,2025-02-27,2025-03-02,Pending,590,4720,135,NY Warehouse
ORD0804,S045,Caldwell-Foster,C336,Kenneth Gordon,7,2025-01-08,2025-01-18,Shipped,759,5313,96,SF Warehouse
ORD0805,S610,Kramer Ltd,C420,Sharon Diaz,6,2025-02-21,2025-01-08,Shipped,639,3834,154,NY Warehouse
ORD0806,S618,Arellano and Sons,C887,Ms. Laura Richardson,5,2025-02-22,2025-01-21,Delivered,117,585,108,NY Warehouse
ORD0807,S247,"Swanson, Chavez and Craig",C919,Tammy Weiss,9,2025-02-05,2025-02-25,Delivered,341,3069,53,LA Warehouse
ORD0808,S226,Lambert-Farrell,C361,Erin Norris,5,2025-01-07,2025-01-23,Pending,205,1025,197,NY Warehouse
ORD0809,S912,"Valenzuela, Martinez and Jackson",C580,Shawn Daugherty,9,2025-02-19,2025-01-29,Shipped,49,441,200,LA Warehouse
ORD0810,S196,"Lane, Harvey and Jones",C340,Deborah Payne,10,2025-01-11,2025-02-03,Pending,884,8840,77,SF Warehouse
ORD0811,S851,Mitchell-Williams,C756,Dawn Ballard,9,2025-01-16,2025-01-25,Pending,936,8424,176,SF Warehouse
ORD0812,S649,Gamble Group,C171,Stephanie Brown,8,2025-03-02,2025-02-07,Delivered,660,5280,51,LA Warehouse
ORD0813,S525,"Munoz, Parsons and Harper",C748,Joseph Richardson,10,2025-02-05,2025-02-21,Shipped,646,6460,183,SF Warehouse
ORD0814,S133,Hamilton-Herrera,C293,Brent Smith,10,2025-02-14,2025-02-28,Shipped,129,1290,28,SF Warehouse
ORD0815,S386,Williams-Reid,C961,Jill Padilla,6,2025-02-18,2025-01-16,Delivered,342,2052,183,LA Warehouse
ORD0816,S1007,Macdonald-Roberts,C344,Lisa Perez,8,2025-01-11,2025-01-04,Delivered,57,456,149,NY Warehouse
ORD0817,S307,"Ryan, Martin and Sloan",C1116,Brad Martinez,2,2025-01-25,2025-01-22,Pending,618,1236,167,LA Warehouse
ORD0818,S267,Smith-Rivas,C1027,Brooke Sanchez,10,2025-01-12,2025-01-03,Pending,668,6680,1,NY Warehouse
ORD0819,S282,Wilson Group,C1029,Matthew Wells,2,2025-02-14,2025-01-23,Delivered,900,1800,14,LA Warehouse
ORD0820,S861,Young Ltd,C980,David Burke,9,2025-01-17,2025-01-10,Shipped,385,3465,148,SF Warehouse
ORD0821,S245,"Lucas, Lucas and Johnson",C207,Mary Atkins,5,2025-01-04,2025-02-17,Pending,163,815,84,NY Warehouse
ORD0822,S220,Martinez Inc,C172,Jordan Estrada,9,2025-01-16,2025-02-09,Pending,693,6237,147,LA Warehouse
ORD0823,S706,Bennett-Simmons,C712,Kimberly Maxwell,3,2025-01-09,2025-01-11,Shipped,470,1410,78,SF Warehouse
ORD0824,S640,Bowman-Woodward,C314,Wendy Johnson,5,2025-02-25,2025-02-16,Delivered,127,635,3,LA Warehouse
ORD0825,S285,"Gutierrez, Adkins and Terrell",C926,Stacy Holmes,7,2025-01-03,2025-01-15,Shipped,678,4746,110,SF Warehouse
ORD0826,S896,Cook-Sanders,C178,Michael Ramirez,10,2025-01-07,2025-02-26,Shipped,153,1530,103,LA Warehouse
ORD0827,S751,Norris-Foster,C946,Ashley Davies,8,2025-02-24,2025-02-02,Delivered,879,7032,106,SF Warehouse
ORD0828,S880,Chandler Inc,C907,Dr. Paula Velazquez,8,2025-01-22,2025-02-20,Shipped,250,2000,37,SF Warehouse
